ElapsedTime,SOC,BatteryVoltage,InSun
3930.00,0.2708,23.4498,1
3940.00,0.2711,23.4507,1
3950.00,0.2715,23.4516,1
3960.00,0.2719,23.4526,1
3970.00,0.2723,23.4535,1
3980.00,0.2727,23.4544,1
3990.00,0.2731,23.4554,1
4000.00,0.2735,23.4563,1
4010.00,0.2739,23.4573,1
4020.00,0.2743,23.4582,1
4030.00,0.2747,23.4592,1
4040.00,0.2751,23.4602,1
4050.00,0.2755,23.4612,1
4060.00,0.2759,23.4622,1
4070.00,0.2763,23.4631,1
4080.00,0.2767,23.4641,1
4090.00,0.2771,23.4651,1
4100.00,0.2776,23.4661,1
4110.00,0.2780,23.4672,1
4120.00,0.2784,23.4682,1
4130.00,0.2788,23.4692,1
4140.00,0.2792,23.4702,1
4150.00,0.2797,23.4712,1
4160.00,0.2801,23.4722,1
4170.00,0.2805,23.4733,1
4180.00,0.2810,23.4743,1
4190.00,0.2814,23.4753,1
4200.00,0.2818,23.4764,1
4210.00,0.2823,23.4774,1
4220.00,0.2827,23.4785,1
4230.00,0.2831,23.4795,1
4240.00,0.2836,23.4805,1
4250.00,0.2840,23.4816,1
4260.00,0.2844,23.4826,1
4270.00,0.2849,23.4837,1
4280.00,0.2853,23.4847,1
4290.00,0.2857,23.4858,1
4300.00,0.2862,23.4868,1
4310.00,0.2866,23.4879,1
4320.00,0.2871,23.4889,1
4330.00,0.2875,23.4900,1
4340.00,0.2879,23.4910,1
4350.00,0.2884,23.4921,1
4360.00,0.2888,23.4931,1
4370.00,0.2892,23.4942,1
4380.00,0.2897,23.4952,1
4390.00,0.2901,23.4963,1
4400.00,0.2906,23.4973,1
4410.00,0.2910,23.4984,1
4420.00,0.2914,23.4994,1
4430.00,0.2919,23.5005,1
4440.00,0.2923,23.5015,1
4450.00,0.2927,23.5025,1
4460.00,0.2932,23.5036,1
4470.00,0.2936,23.5046,1
4480.00,0.2940,23.5056,1
4490.00,0.2944,23.5067,1
4500.00,0.2949,23.5077,1
4510.00,0.2953,23.5087,1
4520.00,0.2957,23.5097,1
4530.00,0.2962,23.5108,1
4540.00,0.2966,23.5118,1
4550.00,0.2970,23.5128,1
4560.00,0.2974,23.5138,1
4570.00,0.2978,23.5148,1
4580.00,0.2983,23.5158,1
4590.00,0.2987,23.5168,1
4600.00,0.2991,23.5178,1
4610.00,0.2995,23.5188,1
4620.00,0.2999,23.5198,1
4630.00,0.3003,23.5207,1
4640.00,0.3007,23.5217,1
4650.00,0.3011,23.5227,1
4660.00,0.3015,23.5236,1
4670.00,0.3019,23.5246,1
4680.00,0.3023,23.5256,1
4690.00,0.3027,23.5265,1
4700.00,0.3031,23.5274,1
4710.00,0.3035,23.5284,1
4720.00,0.3039,23.5293,1
4730.00,0.3043,23.5302,1
